id_tabela,nome_coluna,chave,cobertura_temporal,valor
despesa_individual_2017,V9004,6225,(1),ESCOLA AGROTECNICA
despesa_coletiva_2017,V9004,6225,(1),ESCOLA AGROTECNICA
caderneta_coletiva_2017,V9004,6225,(1),ESCOLA AGROTECNICA
servico_nao_monetario_pof4_2017,V9004,6225,(1),ESCOLA AGROTECNICA
servico_nao_monetario_pof2_2017,V9004,6225,(1),ESCOLA AGROTECNICA
servico_nao_monetario_pof2_2017,V9004,6226,(1),ESCOLA DE MUSICA
caderneta_coletiva_2017,V9004,6226,(1),ESCOLA DE MUSICA
despesa_coletiva_2017,V9004,6226,(1),ESCOLA DE MUSICA
servico_nao_monetario_pof4_2017,V9004,6226,(1),ESCOLA DE MUSICA
despesa_individual_2017,V9004,6226,(1),ESCOLA DE MUSICA
despesa_individual_2017,V9004,6227,(1),ESCOLA DE ESPORTES
caderneta_coletiva_2017,V9004,6227,(1),ESCOLA DE ESPORTES
servico_nao_monetario_pof4_2017,V9004,6227,(1),ESCOLA DE ESPORTES
despesa_coletiva_2017,V9004,6227,(1),ESCOLA DE ESPORTES
servico_nao_monetario_pof2_2017,V9004,6227,(1),ESCOLA DE ESPORTES
servico_nao_monetario_pof4_2017,V9004,6228,(1),CURSOS PREPARATORIOS
despesa_individual_2017,V9004,6228,(1),CURSOS PREPARATORIOS
servico_nao_monetario_pof2_2017,V9004,6228,(1),CURSOS PREPARATORIOS
caderneta_coletiva_2017,V9004,6228,(1),CURSOS PREPARATORIOS
despesa_coletiva_2017,V9004,6228,(1),CURSOS PREPARATORIOS
despesa_individual_2017,V9004,6229,(1),ESCOLA DE ARTES
caderneta_coletiva_2017,V9004,6229,(1),ESCOLA DE ARTES
servico_nao_monetario_pof4_2017,V9004,6229,(1),ESCOLA DE ARTES
servico_nao_monetario_pof2_2017,V9004,6229,(1),ESCOLA DE ARTES
despesa_coletiva_2017,V9004,6229,(1),ESCOLA DE ARTES
despesa_coletiva_2017,V9004,6230,(1),ESCOLA DE ARTESANATO
despesa_individual_2017,V9004,6230,(1),ESCOLA DE ARTESANATO
servico_nao_monetario_pof2_2017,V9004,6230,(1),ESCOLA DE ARTESANATO
caderneta_coletiva_2017,V9004,6230,(1),ESCOLA DE ARTESANATO
servico_nao_monetario_pof4_2017,V9004,6230,(1),ESCOLA DE ARTESANATO
despesa_individual_2017,V9004,6301,(1),AGENCIA DE CORREIO E TELEGRAFO
servico_nao_monetario_pof4_2017,V9004,6301,(1),AGENCIA DE CORREIO E TELEGRAFO
servico_nao_monetario_pof2_2017,V9004,6301,(1),AGENCIA DE CORREIO E TELEGRAFO
despesa_coletiva_2017,V9004,6301,(1),AGENCIA DE CORREIO E TELEGRAFO
caderneta_coletiva_2017,V9004,6301,(1),AGENCIA DE CORREIO E TELEGRAFO
servico_nao_monetario_pof2_2017,V9004,6401,(1),CLINICA ESPECIALIZADA DE ESTETICA
caderneta_coletiva_2017,V9004,6401,(1),CLINICA ESPECIALIZADA DE ESTETICA
despesa_coletiva_2017,V9004,6401,(1),CLINICA ESPECIALIZADA DE ESTETICA
despesa_individual_2017,V9004,6401,(1),CLINICA ESPECIALIZADA DE ESTETICA
servico_nao_monetario_pof4_2017,V9004,6401,(1),CLINICA ESPECIALIZADA DE ESTETICA
servico_nao_monetario_pof2_2017,V9004,6402,(1),CLINICA DE ESTETICA
despesa_coletiva_2017,V9004,6402,(1),CLINICA DE ESTETICA
servico_nao_monetario_pof4_2017,V9004,6402,(1),CLINICA DE ESTETICA
despesa_individual_2017,V9004,6402,(1),CLINICA DE ESTETICA
caderneta_coletiva_2017,V9004,6402,(1),CLINICA DE ESTETICA
caderneta_coletiva_2017,V9004,6403,(1),CLINICA DE BELEZA
despesa_coletiva_2017,V9004,6403,(1),CLINICA DE BELEZA
despesa_individual_2017,V9004,6403,(1),CLINICA DE BELEZA
servico_nao_monetario_pof2_2017,V9004,6403,(1),CLINICA DE BELEZA
servico_nao_monetario_pof4_2017,V9004,6403,(1),CLINICA DE BELEZA
despesa_individual_2017,V9004,6404,(1),SALAO DE BELEZA (CLINICA)
servico_nao_monetario_pof4_2017,V9004,6404,(1),SALAO DE BELEZA (CLINICA)
despesa_coletiva_2017,V9004,6404,(1),SALAO DE BELEZA (CLINICA)
caderneta_coletiva_2017,V9004,6404,(1),SALAO DE BELEZA (CLINICA)
servico_nao_monetario_pof2_2017,V9004,6404,(1),SALAO DE BELEZA (CLINICA)
caderneta_coletiva_2017,V9004,6405,(1),ESTETICISTA
despesa_coletiva_2017,V9004,6405,(1),ESTETICISTA
despesa_individual_2017,V9004,6405,(1),ESTETICISTA
servico_nao_monetario_pof2_2017,V9004,6405,(1),ESTETICISTA
servico_nao_monetario_pof4_2017,V9004,6405,(1),ESTETICISTA
despesa_coletiva_2017,V9004,6501,(1),CLINICA ESPECIALIZADA MEDICA E LABORATORIAL
despesa_individual_2017,V9004,6501,(1),CLINICA ESPECIALIZADA MEDICA E LABORATORIAL
caderneta_coletiva_2017,V9004,6501,(1),CLINICA ESPECIALIZADA MEDICA E LABORATORIAL
servico_nao_monetario_pof2_2017,V9004,6501,(1),CLINICA ESPECIALIZADA MEDICA E LABORATORIAL
servico_nao_monetario_pof4_2017,V9004,6501,(1),CLINICA ESPECIALIZADA MEDICA E LABORATORIAL
servico_nao_monetario_pof4_2017,V9004,6502,(1),CONSULTORIO DENTARIO
caderneta_coletiva_2017,V9004,6502,(1),CONSULTORIO DENTARIO
servico_nao_monetario_pof2_2017,V9004,6502,(1),CONSULTORIO DENTARIO
despesa_coletiva_2017,V9004,6502,(1),CONSULTORIO DENTARIO
despesa_individual_2017,V9004,6502,(1),CONSULTORIO DENTARIO
caderneta_coletiva_2017,V9004,6503,(1),CONSULTORIO MEDICO
servico_nao_monetario_pof4_2017,V9004,6503,(1),CONSULTORIO MEDICO
despesa_coletiva_2017,V9004,6503,(1),CONSULTORIO MEDICO
despesa_individual_2017,V9004,6503,(1),CONSULTORIO MEDICO
servico_nao_monetario_pof2_2017,V9004,6503,(1),CONSULTORIO MEDICO
servico_nao_monetario_pof4_2017,V9004,6504,(1),CLINICA DE REABILITACAO
despesa_individual_2017,V9004,6504,(1),CLINICA DE REABILITACAO
servico_nao_monetario_pof2_2017,V9004,6504,(1),CLINICA DE REABILITACAO
caderneta_coletiva_2017,V9004,6504,(1),CLINICA DE REABILITACAO
despesa_coletiva_2017,V9004,6504,(1),CLINICA DE REABILITACAO
despesa_coletiva_2017,V9004,6505,(1),CLINICA DE FISIOTERAPIA
caderneta_coletiva_2017,V9004,6505,(1),CLINICA DE FISIOTERAPIA
despesa_individual_2017,V9004,6505,(1),CLINICA DE FISIOTERAPIA
servico_nao_monetario_pof2_2017,V9004,6505,(1),CLINICA DE FISIOTERAPIA
servico_nao_monetario_pof4_2017,V9004,6505,(1),CLINICA DE FISIOTERAPIA
servico_nao_monetario_pof4_2017,V9004,6506,(1),CLINICA DE PSICOLOGIA
despesa_coletiva_2017,V9004,6506,(1),CLINICA DE PSICOLOGIA
servico_nao_monetario_pof2_2017,V9004,6506,(1),CLINICA DE PSICOLOGIA
despesa_individual_2017,V9004,6506,(1),CLINICA DE PSICOLOGIA
caderneta_coletiva_2017,V9004,6506,(1),CLINICA DE PSICOLOGIA
servico_nao_monetario_pof4_2017,V9004,6507,(1),CLINICA MEDICA
despesa_individual_2017,V9004,6507,(1),CLINICA MEDICA
servico_nao_monetario_pof2_2017,V9004,6507,(1),CLINICA MEDICA
caderneta_coletiva_2017,V9004,6507,(1),CLINICA MEDICA
despesa_coletiva_2017,V9004,6507,(1),CLINICA MEDICA
despesa_individual_2017,V9004,6508,(1),CLINICA DE FRATURAS
servico_nao_monetario_pof4_2017,V9004,6508,(1),CLINICA DE FRATURAS
servico_nao_monetario_pof2_2017,V9004,6508,(1),CLINICA DE FRATURAS
despesa_coletiva_2017,V9004,6508,(1),CLINICA DE FRATURAS
caderneta_coletiva_2017,V9004,6508,(1),CLINICA DE FRATURAS
despesa_individual_2017,V9004,6509,(1),CLINICA DE ODONTOLOGIA (ODONTOLOGICA)
servico_nao_monetario_pof2_2017,V9004,6509,(1),CLINICA DE ODONTOLOGIA (ODONTOLOGICA)
despesa_coletiva_2017,V9004,6509,(1),CLINICA DE ODONTOLOGIA (ODONTOLOGICA)
servico_nao_monetario_pof4_2017,V9004,6509,(1),CLINICA DE ODONTOLOGIA (ODONTOLOGICA)
caderneta_coletiva_2017,V9004,6509,(1),CLINICA DE ODONTOLOGIA (ODONTOLOGICA)
servico_nao_monetario_pof2_2017,V9004,6510,(1),PROTETICO
servico_nao_monetario_pof4_2017,V9004,6510,(1),PROTETICO
caderneta_coletiva_2017,V9004,6510,(1),PROTETICO
despesa_coletiva_2017,V9004,6510,(1),PROTETICO
despesa_individual_2017,V9004,6510,(1),PROTETICO
servico_nao_monetario_pof2_2017,V9004,6511,(1),"LABORATORIO DE ANALISE, RADIOLOGIA, ULTRA-SOM, ETC."
despesa_individual_2017,V9004,6511,(1),"LABORATORIO DE ANALISE, RADIOLOGIA, ULTRA-SOM, ETC."
caderneta_coletiva_2017,V9004,6511,(1),"LABORATORIO DE ANALISE, RADIOLOGIA, ULTRA-SOM, ETC."
servico_nao_monetario_pof4_2017,V9004,6511,(1),"LABORATORIO DE ANALISE, RADIOLOGIA, ULTRA-SOM, ETC."
despesa_coletiva_2017,V9004,6511,(1),"LABORATORIO DE ANALISE, RADIOLOGIA, ULTRA-SOM, ETC."
servico_nao_monetario_pof4_2017,V9004,6512,(1),CLINICA DE HEMODIALISE
caderneta_coletiva_2017,V9004,6512,(1),CLINICA DE HEMODIALISE
despesa_individual_2017,V9004,6512,(1),CLINICA DE HEMODIALISE
despesa_coletiva_2017,V9004,6512,(1),CLINICA DE HEMODIALISE
servico_nao_monetario_pof2_2017,V9004,6512,(1),CLINICA DE HEMODIALISE
servico_nao_monetario_pof4_2017,V9004,6601,(1),LOJA DE PECAS E REFORMA DE ELETRODOMESTICOS
servico_nao_monetario_pof2_2017,V9004,6601,(1),LOJA DE PECAS E REFORMA DE ELETRODOMESTICOS
despesa_individual_2017,V9004,6601,(1),LOJA DE PECAS E REFORMA DE ELETRODOMESTICOS
caderneta_coletiva_2017,V9004,6601,(1),LOJA DE PECAS E REFORMA DE ELETRODOMESTICOS
despesa_coletiva_2017,V9004,6601,(1),LOJA DE PECAS E REFORMA DE ELETRODOMESTICOS
despesa_individual_2017,V9004,6602,(1),LOJA DE CONSERTO DE ELETRODOMESTICOS
caderneta_coletiva_2017,V9004,6602,(1),LOJA DE CONSERTO DE ELETRODOMESTICOS
servico_nao_monetario_pof4_2017,V9004,6602,(1),LOJA DE CONSERTO DE ELETRODOMESTICOS
servico_nao_monetario_pof2_2017,V9004,6602,(1),LOJA DE CONSERTO DE ELETRODOMESTICOS
despesa_coletiva_2017,V9004,6602,(1),LOJA DE CONSERTO DE ELETRODOMESTICOS
servico_nao_monetario_pof4_2017,V9004,6603,(1),LOJA DE CONSERTO DE GELADEIRA E FREEZER
servico_nao_monetario_pof2_2017,V9004,6603,(1),LOJA DE CONSERTO DE GELADEIRA E FREEZER
despesa_coletiva_2017,V9004,6603,(1),LOJA DE CONSERTO DE GELADEIRA E FREEZER
caderneta_coletiva_2017,V9004,6603,(1),LOJA DE CONSERTO DE GELADEIRA E FREEZER
despesa_individual_2017,V9004,6603,(1),LOJA DE CONSERTO DE GELADEIRA E FREEZER
despesa_individual_2017,V9004,6604,(1),LOJA DE REFORMA DE GELADEIRA E FREEZER
despesa_coletiva_2017,V9004,6604,(1),LOJA DE REFORMA DE GELADEIRA E FREEZER
servico_nao_monetario_pof2_2017,V9004,6604,(1),LOJA DE REFORMA DE GELADEIRA E FREEZER
caderneta_coletiva_2017,V9004,6604,(1),LOJA DE REFORMA DE GELADEIRA E FREEZER
servico_nao_monetario_pof4_2017,V9004,6604,(1),LOJA DE REFORMA DE GELADEIRA E FREEZER
servico_nao_monetario_pof4_2017,V9004,6605,(1),OFICINA DE APARELHOS ELETRONICOS
servico_nao_monetario_pof2_2017,V9004,6605,(1),OFICINA DE APARELHOS ELETRONICOS
despesa_individual_2017,V9004,6605,(1),OFICINA DE APARELHOS ELETRONICOS
despesa_coletiva_2017,V9004,6605,(1),OFICINA DE APARELHOS ELETRONICOS
caderneta_coletiva_2017,V9004,6605,(1),OFICINA DE APARELHOS ELETRONICOS
caderneta_coletiva_2017,V9004,6606,(1),OFICINA DE ELETRODOMESTICOS
servico_nao_monetario_pof2_2017,V9004,6606,(1),OFICINA DE ELETRODOMESTICOS
despesa_coletiva_2017,V9004,6606,(1),OFICINA DE ELETRODOMESTICOS
despesa_individual_2017,V9004,6606,(1),OFICINA DE ELETRODOMESTICOS
servico_nao_monetario_pof4_2017,V9004,6606,(1),OFICINA DE ELETRODOMESTICOS
despesa_individual_2017,V9004,6701,(1),ATACADISTA
servico_nao_monetario_pof2_2017,V9004,6701,(1),ATACADISTA
caderneta_coletiva_2017,V9004,6701,(1),ATACADISTA
despesa_coletiva_2017,V9004,6701,(1),ATACADISTA
servico_nao_monetario_pof4_2017,V9004,6701,(1),ATACADISTA
despesa_individual_2017,V9004,6702,(1),SUPERMERCADO ATACADISTA
servico_nao_monetario_pof2_2017,V9004,6702,(1),SUPERMERCADO ATACADISTA
servico_nao_monetario_pof4_2017,V9004,6702,(1),SUPERMERCADO ATACADISTA
caderneta_coletiva_2017,V9004,6702,(1),SUPERMERCADO ATACADISTA
despesa_coletiva_2017,V9004,6702,(1),SUPERMERCADO ATACADISTA
caderneta_coletiva_2017,V9004,6703,(1),HIPERMERCADO ATACADISTA
servico_nao_monetario_pof2_2017,V9004,6703,(1),HIPERMERCADO ATACADISTA
despesa_coletiva_2017,V9004,6703,(1),HIPERMERCADO ATACADISTA
servico_nao_monetario_pof4_2017,V9004,6703,(1),HIPERMERCADO ATACADISTA
despesa_individual_2017,V9004,6703,(1),HIPERMERCADO ATACADISTA
servico_nao_monetario_pof2_2017,V9004,6704,(1),ARMAZEM ATACADISTA
despesa_individual_2017,V9004,6704,(1),ARMAZEM ATACADISTA
caderneta_coletiva_2017,V9004,6704,(1),ARMAZEM ATACADISTA
despesa_coletiva_2017,V9004,6704,(1),ARMAZEM ATACADISTA
servico_nao_monetario_pof4_2017,V9004,6704,(1),ARMAZEM ATACADISTA
despesa_coletiva_2017,V9004,6705,(1),CEREALISTA ATACADISTA
servico_nao_monetario_pof2_2017,V9004,6705,(1),CEREALISTA ATACADISTA
caderneta_coletiva_2017,V9004,6705,(1),CEREALISTA ATACADISTA
despesa_individual_2017,V9004,6705,(1),CEREALISTA ATACADISTA
servico_nao_monetario_pof4_2017,V9004,6705,(1),CEREALISTA ATACADISTA
servico_nao_monetario_pof4_2017,V9004,6706,(1),LOJA ATACADISTA
servico_nao_monetario_pof2_2017,V9004,6706,(1),LOJA ATACADISTA
despesa_individual_2017,V9004,6706,(1),LOJA ATACADISTA
despesa_coletiva_2017,V9004,6706,(1),LOJA ATACADISTA
caderneta_coletiva_2017,V9004,6706,(1),LOJA ATACADISTA
despesa_coletiva_2017,V9004,6801,(1),"CATALOGO (HERMES,AVON,NATURA,ETC.)"
servico_nao_monetario_pof2_2017,V9004,6801,(1),"CATALOGO (HERMES,AVON,NATURA,ETC.)"
caderneta_coletiva_2017,V9004,6801,(1),"CATALOGO (HERMES,AVON,NATURA,ETC.)"
servico_nao_monetario_pof4_2017,V9004,6801,(1),"CATALOGO (HERMES,AVON,NATURA,ETC.)"
despesa_individual_2017,V9004,6801,(1),"CATALOGO (HERMES,AVON,NATURA,ETC.)"
caderneta_coletiva_2017,V9004,6802,(1),AVON (CATALOGO)
despesa_coletiva_2017,V9004,6802,(1),AVON (CATALOGO)
despesa_individual_2017,V9004,6802,(1),AVON (CATALOGO)
servico_nao_monetario_pof2_2017,V9004,6802,(1),AVON (CATALOGO)
servico_nao_monetario_pof4_2017,V9004,6802,(1),AVON (CATALOGO)
servico_nao_monetario_pof2_2017,V9004,6803,(1),HERMES (CATALOGO)
despesa_individual_2017,V9004,6803,(1),HERMES (CATALOGO)
despesa_coletiva_2017,V9004,6803,(1),HERMES (CATALOGO)
caderneta_coletiva_2017,V9004,6803,(1),HERMES (CATALOGO)
servico_nao_monetario_pof4_2017,V9004,6803,(1),HERMES (CATALOGO)
servico_nao_monetario_pof2_2017,V9004,6804,(1),NATURA (CATALOGO)
despesa_coletiva_2017,V9004,6804,(1),NATURA (CATALOGO)
servico_nao_monetario_pof4_2017,V9004,6804,(1),NATURA (CATALOGO)
despesa_individual_2017,V9004,6804,(1),NATURA (CATALOGO)
caderneta_coletiva_2017,V9004,6804,(1),NATURA (CATALOGO)
servico_nao_monetario_pof2_2017,V9004,6805,(1),"ATENDIMENTO PARTICULAR (CATALOGO HERMES,AVON,NATURA,ETC.)"
caderneta_coletiva_2017,V9004,6805,(1),"ATENDIMENTO PARTICULAR (CATALOGO HERMES,AVON,NATURA,ETC.)"
servico_nao_monetario_pof4_2017,V9004,6805,(1),"ATENDIMENTO PARTICULAR (CATALOGO HERMES,AVON,NATURA,ETC.)"
despesa_individual_2017,V9004,6805,(1),"ATENDIMENTO PARTICULAR (CATALOGO HERMES,AVON,NATURA,ETC.)"
despesa_coletiva_2017,V9004,6805,(1),"ATENDIMENTO PARTICULAR (CATALOGO HERMES,AVON,NATURA,ETC.)"
caderneta_coletiva_2017,V9004,6806,(1),CATALOGO
despesa_coletiva_2017,V9004,6806,(1),CATALOGO
despesa_individual_2017,V9004,6806,(1),CATALOGO
servico_nao_monetario_pof2_2017,V9004,6806,(1),CATALOGO
servico_nao_monetario_pof4_2017,V9004,6806,(1),CATALOGO
despesa_coletiva_2017,V9004,6901,(1),AVIARIO
servico_nao_monetario_pof2_2017,V9004,6901,(1),AVIARIO
despesa_individual_2017,V9004,6901,(1),AVIARIO
caderneta_coletiva_2017,V9004,6901,(1),AVIARIO
servico_nao_monetario_pof4_2017,V9004,6901,(1),AVIARIO
caderneta_coletiva_2017,V9004,6902,(1),AVICOLA
servico_nao_monetario_pof4_2017,V9004,6902,(1),AVICOLA
despesa_coletiva_2017,V9004,6902,(1),AVICOLA
despesa_individual_2017,V9004,6902,(1),AVICOLA
servico_nao_monetario_pof2_2017,V9004,6902,(1),AVICOLA
despesa_individual_2017,V9004,6903,(1),PONTO DE FRANGO (AVICOLA)
despesa_coletiva_2017,V9004,6903,(1),PONTO DE FRANGO (AVICOLA)
servico_nao_monetario_pof2_2017,V9004,6903,(1),PONTO DE FRANGO (AVICOLA)
servico_nao_monetario_pof4_2017,V9004,6903,(1),PONTO DE FRANGO (AVICOLA)
caderneta_coletiva_2017,V9004,6903,(1),PONTO DE FRANGO (AVICOLA)
despesa_coletiva_2017,V9004,6904,(1),FRANGARIA
caderneta_coletiva_2017,V9004,6904,(1),FRANGARIA
servico_nao_monetario_pof2_2017,V9004,6904,(1),FRANGARIA
servico_nao_monetario_pof4_2017,V9004,6904,(1),FRANGARIA
despesa_individual_2017,V9004,6904,(1),FRANGARIA
servico_nao_monetario_pof4_2017,V9004,6905,(1),LOJA DA GRANJA
caderneta_coletiva_2017,V9004,6905,(1),LOJA DA GRANJA
despesa_individual_2017,V9004,6905,(1),LOJA DA GRANJA
despesa_coletiva_2017,V9004,6905,(1),LOJA DA GRANJA
servico_nao_monetario_pof2_2017,V9004,6905,(1),LOJA DA GRANJA
despesa_individual_2017,V9004,6906,(1),CASA DE FRANGOS (ABATE)
despesa_coletiva_2017,V9004,6906,(1),CASA DE FRANGOS (ABATE)
servico_nao_monetario_pof2_2017,V9004,6906,(1),CASA DE FRANGOS (ABATE)
caderneta_coletiva_2017,V9004,6906,(1),CASA DE FRANGOS (ABATE)
servico_nao_monetario_pof4_2017,V9004,6906,(1),CASA DE FRANGOS (ABATE)
servico_nao_monetario_pof4_2017,V9004,7001,(1),IMPORTADORA E FREE SHOP
caderneta_coletiva_2017,V9004,7001,(1),IMPORTADORA E FREE SHOP
servico_nao_monetario_pof2_2017,V9004,7001,(1),IMPORTADORA E FREE SHOP
despesa_coletiva_2017,V9004,7001,(1),IMPORTADORA E FREE SHOP
despesa_individual_2017,V9004,7001,(1),IMPORTADORA E FREE SHOP
servico_nao_monetario_pof4_2017,V9004,7002,(1),LOJA DE IMPORTADOS
servico_nao_monetario_pof2_2017,V9004,7002,(1),LOJA DE IMPORTADOS
caderneta_coletiva_2017,V9004,7002,(1),LOJA DE IMPORTADOS
despesa_coletiva_2017,V9004,7002,(1),LOJA DE IMPORTADOS
despesa_individual_2017,V9004,7002,(1),LOJA DE IMPORTADOS
servico_nao_monetario_pof4_2017,V9004,7003,(1),FREE SHOP (LOJA DE IMPORTADOS)
despesa_individual_2017,V9004,7003,(1),FREE SHOP (LOJA DE IMPORTADOS)
servico_nao_monetario_pof2_2017,V9004,7003,(1),FREE SHOP (LOJA DE IMPORTADOS)
despesa_coletiva_2017,V9004,7003,(1),FREE SHOP (LOJA DE IMPORTADOS)
caderneta_coletiva_2017,V9004,7003,(1),FREE SHOP (LOJA DE IMPORTADOS)
servico_nao_monetario_pof2_2017,V9004,7101,(1),LOJA DE INFORMATICA E EQUIPAMENTOS
caderneta_coletiva_2017,V9004,7101,(1),LOJA DE INFORMATICA E EQUIPAMENTOS
despesa_individual_2017,V9004,7101,(1),LOJA DE INFORMATICA E EQUIPAMENTOS
despesa_coletiva_2017,V9004,7101,(1),LOJA DE INFORMATICA E EQUIPAMENTOS
servico_nao_monetario_pof4_2017,V9004,7101,(1),LOJA DE INFORMATICA E EQUIPAMENTOS
servico_nao_monetario_pof2_2017,V9004,7102,(1),LOJA DE INFORMATICA
despesa_individual_2017,V9004,7102,(1),LOJA DE INFORMATICA
despesa_coletiva_2017,V9004,7102,(1),LOJA DE INFORMATICA
servico_nao_monetario_pof4_2017,V9004,7102,(1),LOJA DE INFORMATICA
caderneta_coletiva_2017,V9004,7102,(1),LOJA DE INFORMATICA
servico_nao_monetario_pof2_2017,V9004,7103,(1),LOJA DE COMPUTADORES E EQUIPAMENTOS
despesa_individual_2017,V9004,7103,(1),LOJA DE COMPUTADORES E EQUIPAMENTOS
servico_nao_monetario_pof4_2017,V9004,7103,(1),LOJA DE COMPUTADORES E EQUIPAMENTOS
caderneta_coletiva_2017,V9004,7103,(1),LOJA DE COMPUTADORES E EQUIPAMENTOS
despesa_coletiva_2017,V9004,7103,(1),LOJA DE COMPUTADORES E EQUIPAMENTOS
servico_nao_monetario_pof2_2017,V9004,7104,(1),LOJA DE CARTUCHO PARA IMPRESSORA (RECARGA)
despesa_coletiva_2017,V9004,7104,(1),LOJA DE CARTUCHO PARA IMPRESSORA (RECARGA)
servico_nao_monetario_pof4_2017,V9004,7104,(1),LOJA DE CARTUCHO PARA IMPRESSORA (RECARGA)
caderneta_coletiva_2017,V9004,7104,(1),LOJA DE CARTUCHO PARA IMPRESSORA (RECARGA)
despesa_individual_2017,V9004,7104,(1),LOJA DE CARTUCHO PARA IMPRESSORA (RECARGA)
servico_nao_monetario_pof4_2017,V9004,7105,(1),LOJA DE RECARGA DE CARTUCHO PARA IMPRESSORA
servico_nao_monetario_pof2_2017,V9004,7105,(1),LOJA DE RECARGA DE CARTUCHO PARA IMPRESSORA
despesa_coletiva_2017,V9004,7105,(1),LOJA DE RECARGA DE CARTUCHO PARA IMPRESSORA
caderneta_coletiva_2017,V9004,7105,(1),LOJA DE RECARGA DE CARTUCHO PARA IMPRESSORA
despesa_individual_2017,V9004,7105,(1),LOJA DE RECARGA DE CARTUCHO PARA IMPRESSORA
caderneta_coletiva_2017,V9004,7201,(1),LAVA A JATO
despesa_individual_2017,V9004,7201,(1),LAVA A JATO
despesa_coletiva_2017,V9004,7201,(1),LAVA A JATO
servico_nao_monetario_pof4_2017,V9004,7201,(1),LAVA A JATO
servico_nao_monetario_pof2_2017,V9004,7201,(1),LAVA A JATO
despesa_coletiva_2017,V9004,7202,(1),LAVADOR DE VEICULO
servico_nao_monetario_pof4_2017,V9004,7202,(1),LAVADOR DE VEICULO
caderneta_coletiva_2017,V9004,7202,(1),LAVADOR DE VEICULO
despesa_individual_2017,V9004,7202,(1),LAVADOR DE VEICULO
servico_nao_monetario_pof2_2017,V9004,7202,(1),LAVADOR DE VEICULO
servico_nao_monetario_pof4_2017,V9004,7301,(1),AGENCIA LOTERICA E APOSTAS
caderneta_coletiva_2017,V9004,7301,(1),AGENCIA LOTERICA E APOSTAS
despesa_individual_2017,V9004,7301,(1),AGENCIA LOTERICA E APOSTAS
despesa_coletiva_2017,V9004,7301,(1),AGENCIA LOTERICA E APOSTAS
servico_nao_monetario_pof2_2017,V9004,7301,(1),AGENCIA LOTERICA E APOSTAS
caderneta_coletiva_2017,V9004,7302,(1),AGENCIA LOTERICA
despesa_coletiva_2017,V9004,7302,(1),AGENCIA LOTERICA
servico_nao_monetario_pof4_2017,V9004,7302,(1),AGENCIA LOTERICA
despesa_individual_2017,V9004,7302,(1),AGENCIA LOTERICA
servico_nao_monetario_pof2_2017,V9004,7302,(1),AGENCIA LOTERICA
despesa_individual_2017,V9004,7303,(1),LOTERIA ESPORTIVA (AGENCIA)
servico_nao_monetario_pof4_2017,V9004,7303,(1),LOTERIA ESPORTIVA (AGENCIA)
despesa_coletiva_2017,V9004,7303,(1),LOTERIA ESPORTIVA (AGENCIA)
servico_nao_monetario_pof2_2017,V9004,7303,(1),LOTERIA ESPORTIVA (AGENCIA)
caderneta_coletiva_2017,V9004,7303,(1),LOTERIA ESPORTIVA (AGENCIA)
despesa_coletiva_2017,V9004,7304,(1),CASA LOTERICA
servico_nao_monetario_pof4_2017,V9004,7304,(1),CASA LOTERICA
caderneta_coletiva_2017,V9004,7304,(1),CASA LOTERICA
despesa_individual_2017,V9004,7304,(1),CASA LOTERICA
servico_nao_monetario_pof2_2017,V9004,7304,(1),CASA LOTERICA
despesa_coletiva_2017,V9004,7305,(1),LOJA LOTERICA
despesa_individual_2017,V9004,7305,(1),LOJA LOTERICA
caderneta_coletiva_2017,V9004,7305,(1),LOJA LOTERICA
servico_nao_monetario_pof2_2017,V9004,7305,(1),LOJA LOTERICA
servico_nao_monetario_pof4_2017,V9004,7305,(1),LOJA LOTERICA
servico_nao_monetario_pof4_2017,V9004,7306,(1),BINGO
servico_nao_monetario_pof2_2017,V9004,7306,(1),BINGO
caderneta_coletiva_2017,V9004,7306,(1),BINGO
despesa_coletiva_2017,V9004,7306,(1),BINGO
despesa_individual_2017,V9004,7306,(1),BINGO
despesa_individual_2017,V9004,7307,(1),BANCA (JOGO DE BICHO)
caderneta_coletiva_2017,V9004,7307,(1),BANCA (JOGO DE BICHO)
servico_nao_monetario_pof2_2017,V9004,7307,(1),BANCA (JOGO DE BICHO)
despesa_coletiva_2017,V9004,7307,(1),BANCA (JOGO DE BICHO)
servico_nao_monetario_pof4_2017,V9004,7307,(1),BANCA (JOGO DE BICHO)
despesa_coletiva_2017,V9004,7401,(1),LOJA DE SOUVENIRS
despesa_individual_2017,V9004,7401,(1),LOJA DE SOUVENIRS
caderneta_coletiva_2017,V9004,7401,(1),LOJA DE SOUVENIRS
servico_nao_monetario_pof2_2017,V9004,7401,(1),LOJA DE SOUVENIRS
servico_nao_monetario_pof4_2017,V9004,7401,(1),LOJA DE SOUVENIRS
servico_nao_monetario_pof2_2017,V9004,7501,(1),PARTICULAR (TERCEIRO)
servico_nao_monetario_pof4_2017,V9004,7501,(1),PARTICULAR (TERCEIRO)
despesa_coletiva_2017,V9004,7501,(1),PARTICULAR (TERCEIRO)
despesa_individual_2017,V9004,7501,(1),PARTICULAR (TERCEIRO)
caderneta_coletiva_2017,V9004,7501,(1),PARTICULAR (TERCEIRO)
caderneta_coletiva_2017,V9004,7502,(1),TERCEIRO (PARTICULAR)
